symbol,display,company,pages,ok,listing_status,currency,price,previous_close,ytd_return_pct,market_cap_local,market_cap_usd,market_time,as_of,quote_url,chart_url,error
6963.T,6963,ROHM,ai-passives;companies;semiconductor-alpha-cpo,True,,JPY,3487.0,2220.0,53.11,,,2026-05-01T06:30:00+00:00,2026-05-05,https://finance.yahoo.com/quote/6963.T/,https://query1.finance.yahoo.com/v8/finance/chart/6963.T?range=ytd&interval=1d,
6965.T,6965.T,6965.T,beneficiaries;bottleneck-sectors;market-snapshot,True,,JPY,2006.0,1661.0,17.48,,,2026-05-01T06:30:00+00:00,2026-05-05,https://finance.yahoo.com/quote/6965.T/,https://query1.finance.yahoo.com/v8/finance/chart/6965.T?range=ytd&interval=1d,
6967.T,6967.T,Shinko Electric,signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,False,"Delisted June 6, 2025 after the JICC-04 / JIC Capital tender offer; no current public stock price exists.",,,,,,,,2026-05-05,https://www.shinko.co.jp/english/ir/faq/,https://query1.finance.yahoo.com/v8/finance/chart/6967.T?range=ytd&interval=1d,"Delisted June 6, 2025 after the JICC-04 / JIC Capital tender offer; no current public stock price exists."
6971.T,6971,Kyocera,ai-passives;companies,True,,JPY,2746.5,2196.5,23.08,3543000000000.0,22675200000.0,2026-05-01T06:30:00+00:00,2026-05-05,https://finance.yahoo.com/quote/6971.T/,https://query1.finance.yahoo.com/v8/finance/chart/6971.T?range=ytd&interval=1d,
6976.T,6976.T,6976.T,ai-passives;bottleneck-sectors;market-snapshot,True,,JPY,6143.0,3540.0,67.25,,,2026-05-01T06:30:00+00:00,2026-05-05,https://finance.yahoo.com/quote/6976.T/,https://query1.finance.yahoo.com/v8/finance/chart/6976.T?range=ytd&interval=1d,
6981.T,6981,Murata Manufacturing,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,JPY,5138.0,3246.0,54.29,,,2026-05-01T06:30:00+00:00,2026-05-05,https://finance.yahoo.com/quote/6981.T/,https://query1.finance.yahoo.com/v8/finance/chart/6981.T?range=ytd&interval=1d,
6996.T,6996,Nichicon,ai-passives,True,,JPY,2335.0,1636.0,40.92,,,2026-05-01T06:30:00+00:00,2026-05-05,https://finance.yahoo.com/quote/6996.T/,https://query1.finance.yahoo.com/v8/finance/chart/6996.T?range=ytd&interval=1d,
6997.T,6997,Nippon Chemi-Con,ai-passives,True,,JPY,2651.0,1450.0,76.38,,,2026-05-01T06:30:00+00:00,2026-05-05,https://finance.yahoo.com/quote/6997.T/,https://query1.finance.yahoo.com/v8/finance/chart/6997.T?range=ytd&interval=1d,
7011.T,7011.T,7011.T,bottleneck-sectors;market-snapshot,True,,JPY,4586.0,3840.0,10.19,15957000000000.0,102124800000.0,2026-05-01T06:30:00+00:00,2026-05-05,https://finance.yahoo.com/quote/7011.T/,https://query1.finance.yahoo.com/v8/finance/chart/7011.T?range=ytd&interval=1d,
7012.T,7012.T,7012.T,bottleneck-sectors;market-snapshot,True,,JPY,3151.0,2076.0,40.67,,,2026-05-01T06:30:00+00:00,2026-05-05,https://finance.yahoo.com/quote/7012.T/,https://query1.finance.yahoo.com/v8/finance/chart/7012.T?range=ytd&interval=1d,
7735.T,7735.T,SCREEN Holdings,semiconductor-alpha-cpo,True,,JPY,10390.0,7620.0,29.88,,,2026-05-01T06:30:00+00:00,2026-05-05,https://finance.yahoo.com/quote/7735.T/,https://query1.finance.yahoo.com/v8/finance/chart/7735.T?range=ytd&interval=1d,
7911.T,7911.T,7911.T,bottleneck-sectors;market-snapshot,True,,JPY,5080.0,4661.0,9.01,,,2026-05-01T06:30:00+00:00,2026-05-05,https://finance.yahoo.com/quote/7911.T/,https://query1.finance.yahoo.com/v8/finance/chart/7911.T?range=ytd&interval=1d,
8035.T,8035,Tokyo Electron,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,JPY,47450.0,34320.0,28.49,,,2026-05-01T06:30:00+00:00,2026-05-05,https://finance.yahoo.com/quote/8035.T/,https://query1.finance.yahoo.com/v8/finance/chart/8035.T?range=ytd&interval=1d,
8046.TW,8046,Nan Ya PCB,beneficiaries;bottleneck-sectors;companies;market-snapshot,True,,TWD,940.0,241.0,296.62,,,2026-05-06T05:30:05+00:00,2026-05-05,https://finance.yahoo.com/quote/8046.TW/,https://query1.finance.yahoo.com/v8/finance/chart/8046.TW?range=ytd&interval=1d,
9880.HK,9880.HK,UBTECH Robotics,robotics,True,,HKD,105.4,126.3,-19.54,,,2026-05-06T06:08:37+00:00,2026-05-05,https://finance.yahoo.com/quote/9880.HK/,https://query1.finance.yahoo.com/v8/finance/chart/9880.HK?range=ytd&interval=1d,
AAOI,AAOI,Applied Optoelectronics,beneficiaries;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,180.57,34.86,355.98,14454000000.0,14454000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/AAOI/,https://query1.finance.yahoo.com/v8/finance/chart/AAOI?range=ytd&interval=1d,
AAON,AAON,AAON,bottleneck-sectors;market-snapshot,True,,USD,93.66,76.25,18.27,7681000000.0,7681000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/AAON/,https://query1.finance.yahoo.com/v8/finance/chart/AAON?range=ytd&interval=1d,
ABBN.SW,ABBN,ABB,ai-passives;bottleneck-sectors;companies;market-snapshot;robotics,True,,CHF,80.58,59.22,31.58,,,2026-05-05T15:30:19+00:00,2026-05-05,https://finance.yahoo.com/quote/ABBN.SW/,https://query1.finance.yahoo.com/v8/finance/chart/ABBN.SW?range=ytd&interval=1d,
ACLS,ACLS,Axcelis Technologies,semiconductor-alpha-cpo,True,,USD,139.7,80.34,62.22,4293000000.0,4293000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/ACLS/,https://query1.finance.yahoo.com/v8/finance/chart/ACLS?range=ytd&interval=1d,
ACMR,ACMR,ACM Research,semiconductor-alpha-cpo,True,,USD,52.8,39.45,17.65,,,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/ACMR/,https://query1.finance.yahoo.com/v8/finance/chart/ACMR?range=ytd&interval=1d,
ADI,ADI,Analog Devices,ai-passives;semiconductor-alpha-cpo,True,,USD,404.77,271.2,47.87,193827000000.0,193827000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/ADI/,https://query1.finance.yahoo.com/v8/finance/chart/ADI?range=ytd&interval=1d,
AEHR,AEHR,Aehr Test Systems,scaling;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,91.19,20.19,311.51,2927000000.0,2927000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/AEHR/,https://query1.finance.yahoo.com/v8/finance/chart/AEHR?range=ytd&interval=1d,
AEIS,AEIS,Advanced Energy Industries,ai-passives,True,,USD,345.63,209.37,55.7,13145000000.0,13145000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/AEIS/,https://query1.finance.yahoo.com/v8/finance/chart/AEIS?range=ytd&interval=1d,
AI.PA,AI,Air Liquide,companies,True,,EUR,179.44,160.26,12.86,103552000000.0,121528627200.0,2026-05-05T15:37:28+00:00,2026-05-05,https://finance.yahoo.com/quote/AI.PA/,https://query1.finance.yahoo.com/v8/finance/chart/AI.PA?range=ytd&interval=1d,
AIP,AIP,Arteris,scaling,True,,USD,30.13,15.5,93.39,,,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/AIP/,https://query1.finance.yahoo.com/v8/finance/chart/AIP?range=ytd&interval=1d,
AIXA.DE,AIXA.DE,Aixtron,semiconductor-alpha-cpo,True,,EUR,51.4,17.305,162.38,,,2026-05-05T15:39:08+00:00,2026-05-05,https://finance.yahoo.com/quote/AIXA.DE/,https://query1.finance.yahoo.com/v8/finance/chart/AIXA.DE?range=ytd&interval=1d,
ALAB,ALAB,Astera Labs,ai-passives;beneficiaries;companies;market-snapshot;semiconductor-alpha-cpo,True,,USD,215.69,166.36,20.12,36944000000.0,36944000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/ALAB/,https://query1.finance.yahoo.com/v8/finance/chart/ALAB?range=ytd&interval=1d,
ALFA.ST,ALFA.ST,ALFA.ST,bottleneck-sectors;market-snapshot,True,,SEK,550.8,465.7,17.59,,,2026-05-05T15:29:39+00:00,2026-05-05,https://finance.yahoo.com/quote/ALFA.ST/,https://query1.finance.yahoo.com/v8/finance/chart/ALFA.ST?range=ytd&interval=1d,
ALGM,ALGM,Allegro MicroSystems,semiconductor-alpha-cpo,True,,USD,49.68,26.38,84.62,,,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/ALGM/,https://query1.finance.yahoo.com/v8/finance/chart/ALGM?range=ytd&interval=1d,
ALKAL.PA,ALKAL.PA,Kalray,scaling,True,,EUR,8.55,1.18,596.25,,,2026-05-05T15:35:03+00:00,2026-05-05,https://finance.yahoo.com/quote/ALKAL.PA/,https://query1.finance.yahoo.com/v8/finance/chart/ALKAL.PA?range=ytd&interval=1d,
ALLT,ALLT,Allot,scaling,True,,USD,7.85,9.83,-18.74,,,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/ALLT/,https://query1.finance.yahoo.com/v8/finance/chart/ALLT?range=ytd&interval=1d,
ALRIB.PA,ALRIB.PA,Riber,signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,EUR,13.52,3.5,277.65,273081000.0,320487861.6,2026-05-05T15:35:04+00:00,2026-05-05,https://finance.yahoo.com/quote/ALRIB.PA/,https://query1.finance.yahoo.com/v8/finance/chart/ALRIB.PA?range=ytd&interval=1d,
AMAT,AMAT,Applied Materials,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,410.82,256.99,52.8,310603000000.0,310603000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/AMAT/,https://query1.finance.yahoo.com/v8/finance/chart/AMAT?range=ytd&interval=1d,
AMBA,AMBA,Ambarella,semiconductor-alpha-cpo,True,,USD,74.36,70.84,-1.06,3256000000.0,3256000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/AMBA/,https://query1.finance.yahoo.com/v8/finance/chart/AMBA?range=ytd&interval=1d,
AMD,AMD,AMD,beneficiaries;companies;market-snapshot;robotics;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,355.26,214.16,58.97,556851000000.0,556851000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/AMD/,https://query1.finance.yahoo.com/v8/finance/chart/AMD?range=ytd&interval=1d,
AMKR,AMKR,Amkor Technology,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,76.71,39.48,78.73,19014000000.0,19014000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/AMKR/,https://query1.finance.yahoo.com/v8/finance/chart/AMKR?range=ytd&interval=1d,
AMS.SW,AMS.SW,AMS.SW,bottleneck-sectors;market-snapshot;semiconductor-alpha-cpo,True,,CHF,12.35,7.85,43.35,,,2026-05-05T15:30:19+00:00,2026-05-05,https://finance.yahoo.com/quote/AMS.SW/,https://query1.finance.yahoo.com/v8/finance/chart/AMS.SW?range=ytd&interval=1d,
AMZN,AMZN,Amazon,robotics;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,273.55,230.82,20.77,2926000000000.0,2926000000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/AMZN/,https://query1.finance.yahoo.com/v8/finance/chart/AMZN?range=ytd&interval=1d,
ANET,ANET,Arista Networks,ai-passives;beneficiaries;companies;market-snapshot,True,,USD,170.22,131.03,27.41,217358000000.0,217358000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/ANET/,https://query1.finance.yahoo.com/v8/finance/chart/ANET?range=ytd&interval=1d,
AOSL,AOSL,Alpha & Omega Semiconductor,scaling,True,,USD,43.75,19.81,111.76,1293000000.0,1293000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/AOSL/,https://query1.finance.yahoo.com/v8/finance/chart/AOSL?range=ytd&interval=1d,
APH,APH,Amphenol,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot,True,,USD,136.69,135.14,-2.16,174843000000.0,174843000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/APH/,https://query1.finance.yahoo.com/v8/finance/chart/APH?range=ytd&interval=1d,
ARM,ARM,Arm Holdings,companies;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,208.84,109.31,82.03,215862000000.0,215862000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/ARM/,https://query1.finance.yahoo.com/v8/finance/chart/ARM?range=ytd&interval=1d,
ASM.AS,ASM.AS,ASM International,semiconductor-alpha-cpo,True,,EUR,843.4,517.6,52.29,39588000000.0,46464435600.0,2026-05-05T15:38:15+00:00,2026-05-05,https://finance.yahoo.com/quote/ASM.AS/,https://query1.finance.yahoo.com/v8/finance/chart/ASM.AS?range=ytd&interval=1d,
ASML,ASML,ASML Holding,beneficiaries;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,1442.92,1069.86,23.99,534270000000.0,534270000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/ASML/,https://query1.finance.yahoo.com/v8/finance/chart/ASML?range=ytd&interval=1d,
ASX,ASX,ASE Technology,companies;semiconductor-alpha-cpo,True,,USD,33.44,16.1,98.34,73366000000.0,73366000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/ASX/,https://query1.finance.yahoo.com/v8/finance/chart/ASX?range=ytd&interval=1d,
ATEN,ATEN,A10 Networks,scaling,True,,USD,27.13,17.69,56.37,,,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/ATEN/,https://query1.finance.yahoo.com/v8/finance/chart/ATEN?range=ytd&interval=1d,
ATS.VI,ATS,AT&S,beneficiaries;companies;market-snapshot,True,,EUR,101.0,32.2,207.93,,,2026-05-05T15:35:23+00:00,2026-05-05,https://finance.yahoo.com/quote/ATS.VI/,https://query1.finance.yahoo.com/v8/finance/chart/ATS.VI?range=ytd&interval=1d,
AVGO,AVGO,Broadcom,ai-passives;beneficiaries;bottleneck-sectors;carbon-vs-silicon;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,427.36,346.1,22.94,1972000000000.0,1972000000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/AVGO/,https://query1.finance.yahoo.com/v8/finance/chart/AVGO?range=ytd&interval=1d,
AVNW,AVNW,Aviat Networks,scaling,True,,USD,15.09,21.38,-30.14,,,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/AVNW/,https://query1.finance.yahoo.com/v8/finance/chart/AVNW?range=ytd&interval=1d,
AXTI,AXTI,AXT,semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,107.55,16.35,541.71,7036000000.0,7036000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/AXTI/,https://query1.finance.yahoo.com/v8/finance/chart/AXTI?range=ytd&interval=1d,
BE,BE,Bloom Energy,ai-passives,True,,USD,295.25,86.89,199.17,82102000000.0,82102000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/BE/,https://query1.finance.yahoo.com/v8/finance/chart/BE?range=ytd&interval=1d,
BELFB,BELFB,BELFB,ai-passives;bottleneck-sectors;market-snapshot,True,,USD,297.17,169.63,71.99,,,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/BELFB/,https://query1.finance.yahoo.com/v8/finance/chart/BELFB?range=ytd&interval=1d,
BESI.AS,BESI.AS,BESI.AS,bottleneck-sectors;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,EUR,254.0,133.75,70.36,,,2026-05-05T15:39:33+00:00,2026-05-05,https://finance.yahoo.com/quote/BESI.AS/,https://query1.finance.yahoo.com/v8/finance/chart/BESI.AS?range=ytd&interval=1d,
BHE,BHE,Benchmark Electronics,ai-passives,True,,USD,84.56,42.76,92.62,,,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/BHE/,https://query1.finance.yahoo.com/v8/finance/chart/BHE?range=ytd&interval=1d,
BKR,BKR,BKR,bottleneck-sectors;market-snapshot,True,,USD,67.78,45.54,43.78,67242000000.0,67242000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/BKR/,https://query1.finance.yahoo.com/v8/finance/chart/BKR?range=ytd&interval=1d,
BMW.DE,BMW.DE,BMW,robotics,True,,EUR,77.22,93.14,-19.83,,,2026-05-05T15:35:12+00:00,2026-05-05,https://finance.yahoo.com/quote/BMW.DE/,https://query1.finance.yahoo.com/v8/finance/chart/BMW.DE?range=ytd&interval=1d,
BN4.SI,BN4,Keppel,companies,True,,SGD,10.97,10.35,5.79,21658000000.0,17023188000.0,2026-05-06T06:13:36+00:00,2026-05-05,https://finance.yahoo.com/quote/BN4.SI/,https://query1.finance.yahoo.com/v8/finance/chart/BN4.SI?range=ytd&interval=1d,
BW,BW,Babcock & Wilcox,scaling,True,,USD,15.46,6.34,143.46,,,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/BW/,https://query1.finance.yahoo.com/v8/finance/chart/BW?range=ytd&interval=1d,
CAMT,CAMT,Camtek,companies;semiconductor-alpha-cpo,True,,USD,197.2,106.35,70.74,8743000000.0,8743000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/CAMT/,https://query1.finance.yahoo.com/v8/finance/chart/CAMT?range=ytd&interval=1d,
CARR,CARR,Carrier Global,ai-passives;bottleneck-sectors;companies;market-snapshot,True,,USD,64.18,52.84,19.92,53307000000.0,53307000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/CARR/,https://query1.finance.yahoo.com/v8/finance/chart/CARR?range=ytd&interval=1d,
CAT,CAT,CAT,ai-passives;bottleneck-sectors;market-snapshot,True,,USD,904.59,572.87,51.17,416647000000.0,416647000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/CAT/,https://query1.finance.yahoo.com/v8/finance/chart/CAT?range=ytd&interval=1d,
CDNS,CDNS,Cadence Design Systems,beneficiaries;companies;market-snapshot;semiconductor-alpha-cpo,True,,USD,353.63,312.58,13.93,96400000000.0,96400000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/CDNS/,https://query1.finance.yahoo.com/v8/finance/chart/CDNS?range=ytd&interval=1d,
CEG,CEG,CEG,beneficiaries;market-snapshot,True,,USD,320.42,353.27,-12.51,116315000000.0,116315000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/CEG/,https://query1.finance.yahoo.com/v8/finance/chart/CEG?range=ytd&interval=1d,
CEVA,CEVA,CEVA,semiconductor-alpha-cpo,True,,USD,33.72,21.52,50.4,939418000.0,939418000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/CEVA/,https://query1.finance.yahoo.com/v8/finance/chart/CEVA?range=ytd&interval=1d,
CGNX,CGNX,Cognex,robotics,True,,USD,58.83,35.98,59.3,,,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/CGNX/,https://query1.finance.yahoo.com/v8/finance/chart/CGNX?range=ytd&interval=1d,
CIEN,CIEN,Ciena,ai-passives;beneficiaries;companies;market-snapshot,True,,USD,544.75,233.87,121.39,76144000000.0,76144000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/CIEN/,https://query1.finance.yahoo.com/v8/finance/chart/CIEN?range=ytd&interval=1d,
CLS,CLS,Celestica,ai-passives;companies;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,417.66,295.61,38.12,48166000000.0,48166000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/CLS/,https://query1.finance.yahoo.com/v8/finance/chart/CLS?range=ytd&interval=1d,
CMI,CMI,Cummins,ai-passives,True,,USD,674.88,510.45,29.28,93307000000.0,93307000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/CMI/,https://query1.finance.yahoo.com/v8/finance/chart/CMI?range=ytd&interval=1d,
COHR,COHR,Coherent,ai-passives;beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,335.73,184.57,72.76,61848000000.0,61848000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/COHR/,https://query1.finance.yahoo.com/v8/finance/chart/COHR?range=ytd&interval=1d,
COHU,COHU,Cohu,scaling;semiconductor-alpha-cpo,True,,USD,48.45,23.27,96.87,2150000000.0,2150000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/COHU/,https://query1.finance.yahoo.com/v8/finance/chart/COHU?range=ytd&interval=1d,
CRDO,CRDO,Credo Technology,beneficiaries;companies;market-snapshot;semiconductor-alpha-cpo;signals:twitter_ai_stock_report_2026_04_09;signals:twitter_ai_stock_report_2026_04_14,True,,USD,193.57,143.89,35.16,34009000000.0,34009000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/CRDO/,https://query1.finance.yahoo.com/v8/finance/chart/CRDO?range=ytd&interval=1d,
CRNT,CRNT,Ceragon Networks,scaling,True,,USD,2.78,2.1,26.94,,,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/CRNT/,https://query1.finance.yahoo.com/v8/finance/chart/CRNT?range=ytd&interval=1d,
CRUS,CRUS,Cirrus Logic,semiconductor-alpha-cpo,True,,USD,171.215,118.5,43.07,8273000000.0,8273000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/CRUS/,https://query1.finance.yahoo.com/v8/finance/chart/CRUS?range=ytd&interval=1d,
CRWV,CRWV,CRWV,beneficiaries;market-snapshot,True,,USD,127.89,71.61,61.23,66252000000.0,66252000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/CRWV/,https://query1.finance.yahoo.com/v8/finance/chart/CRWV?range=ytd&interval=1d,
CSCO,CSCO,CSCO,bottleneck-sectors;market-snapshot,True,,USD,94.3,77.03,24.01,365879000000.0,365879000000.0,2026-05-05T20:00:00+00:00,2026-05-05,https://finance.yahoo.com/quote/CSCO/,https://query1.finance.yahoo.com/v8/finance/chart/CSCO?range=ytd&interval=1d,
CTS,CTS,CTS,ai-passives;bottleneck-sectors;market-snapshot,True,,USD,58.07,42.87,32.43,,,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/CTS/,https://query1.finance.yahoo.com/v8/finance/chart/CTS?range=ytd&interval=1d,
DELL,DELL,Dell Technologies,ai-passives,True,,USD,216.32,125.88,69.26,137606000000.0,137606000000.0,2026-05-05T20:03:09+00:00,2026-05-05,https://finance.yahoo.com/quote/DELL/,https://query1.finance.yahoo.com/v8/finance/chart/DELL?range=ytd&interval=1d,
DIOD,DIOD,Diodes Incorporated,semiconductor-alpha-cpo,True,,USD,112.5,49.34,118.74,4803000000.0,4803000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/DIOD/,https://query1.finance.yahoo.com/v8/finance/chart/DIOD?range=ytd&interval=1d,
DLR,DLR,Digital Realty,companies,True,,USD,196.69,154.71,26.87,69785000000.0,69785000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/DLR/,https://query1.finance.yahoo.com/v8/finance/chart/DLR?range=ytd&interval=1d,
DSCV.L,DSCV,discoverIE Group,ai-passives,True,,GBp,660.0,600.0,11.68,,,2026-05-05T15:35:22+00:00,2026-05-05,https://finance.yahoo.com/quote/DSCV.L/,https://query1.finance.yahoo.com/v8/finance/chart/DSCV.L?range=ytd&interval=1d,
EKI.PA,EKI.PA,Ekinops,scaling,True,,EUR,2.595,1.93,35.16,,,2026-05-05T15:35:11+00:00,2026-05-05,https://finance.yahoo.com/quote/EKI.PA/,https://query1.finance.yahoo.com/v8/finance/chart/EKI.PA?range=ytd&interval=1d,
EME,EME,EME,ai-passives;beneficiaries;market-snapshot,True,,USD,933.27,611.79,46.13,41561000000.0,41561000000.0,2026-05-05T20:00:02+00:00,2026-05-05,https://finance.yahoo.com/quote/EME/,https://query1.finance.yahoo.com/v8/finance/chart/EME?range=ytd&interval=1d,
ENA.V,ENA.V,Enablence Technologies,semiconductor-alpha-cpo,True,,CAD,5.55,1.73,206.63,,,2026-05-05T19:59:18+00:00,2026-05-05,https://finance.yahoo.com/quote/ENA.V/,https://query1.finance.yahoo.com/v8/finance/chart/ENA.V?range=ytd&interval=1d,
ENR.DE,ENR.DE,ENR.DE,ai-passives;bottleneck-sectors;market-snapshot,True,,EUR,182.56,120.4,48.66,,,2026-05-05T15:37:43+00:00,2026-05-05,https://finance.yahoo.com/quote/ENR.DE/,https://query1.finance.yahoo.com/v8/finance/chart/ENR.DE?range=ytd&interval=1d,
ENTG,ENTG,Entegris,beneficiaries;bottleneck-sectors;companies;market-snapshot;semiconductor-alpha-cpo,True,,USD,149.29,84.25,66.69,21663000000.0,21663000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/ENTG/,https://query1.finance.yahoo.com/v8/finance/chart/ENTG?range=ytd&interval=1d,
EOSE,EOSE,Eos Energy Enterprises,scaling,True,,USD,6.23,11.46,-51.97,2117000000.0,2117000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/EOSE/,https://query1.finance.yahoo.com/v8/finance/chart/EOSE?range=ytd&interval=1d,
EQIX,EQIX,Equinix,beneficiaries;companies;market-snapshot,True,,USD,1078.46,766.16,41.14,107010000000.0,107010000000.0,2026-05-05T20:00:01+00:00,2026-05-05,https://finance.yahoo.com/quote/EQIX/,https://query1.finance.yahoo.com/v8/finance/chart/EQIX?range=ytd&interval=1d,
ETN,ETN,Eaton,beneficiaries;bottleneck-sectors;companies;market-snapshot,True,,USD,410.86,318.51,25.53,165107000000.0,165107000000.0,2026-05-05T20:00:03+00:00,2026-05-05,https://finance.yahoo.com/quote/ETN/,https://query1.finance.yahoo.com/v8/finance/chart/ETN?range=ytd&interval=1d,
